# Historical card-definition IDs keyed by canonical debut-art Scryfall UUID.
# scryfall_id historical_id symbol
e9be6dcf-5e25-4b8c-9cd0-badf3771f81e 351 SCATHE_ZOMBIES
90563f90-0127-4164-b43b-f0321dc63a1d 352 UNHOLY_STRENGTH
36ca06a1-9b9a-49a2-9c47-9b72228621bc 353 WEAKNESS
3d170015-b125-49a6-a15e-8fd116bbcb14 354 ARMY_OF_ALLAH
4d3dce0f-2168-4f63-b2f9-156a11beeea7 355 KING_SULEIMAN
f86f0781-7614-4779-a58d-f13ce96bdf33 356 MOORISH_CAVALRY
f649c571-d7ec-4ebc-9e18-b0657cab495b 357 PIETY
61fc30b6-1355-425b-a86f-18f59f83141c 358 REPENTANT_BLACKSMITH
25ab9a2b-e248-4ae2-aac3-b49fdb3e260a 359 FLYING_MEN
9f310cf5-0985-4826-9779-19a713089d6d 360 HASRAN_OGRESS
5f46783a-b91e-4829-a173-5515b09ca615 361 JUNUN_EFREET
d1c387dd-1347-4443-91ce-b71f7ccdceba 362 STONE_THROWING_DEVILS
29cd7064-3703-43e0-8702-d1ba13703fd8 363 ALI_BABA
5c1ba0b9-db01-447f-90cc-a2fc2c24146e 364 BIRD_MAIDEN
0d77c149-cca2-45c7-bc83-5ba1872ad5e0 365 DESERT_TWISTER
73cba9cd-73d9-442e-bd99-9cba9f398b64 366 SANDSTORM
15ccebe1-ef08-4805-a65f-a1c57abed9f2 367 WYLULI_WOLF
bb2b74a2-cb74-4b54-b9c6-78c63f14cf5b 368 ALADDINS_RING
1a364362-e42b-415c-9d95-b6ec7139f5e7 369 BRASS_MAN
1eb2e494-1414-4d1f-91d2-7cb20acdb128 370 DANCING_SCIMITAR
9ae81ec7-2b7d-4301-8114-032be5e6b663 371 EBONY_HORSE
4b71ff49-ee0a-4065-9131-380468d62a30 372 FLYING_CARPET
bc4f4b92-7d4e-4b03-8cb4-e6b356c338b4 373 JANDORS_SADDLEBAGS
ff37b863-f8c4-4584-8cc2-ac0e096e583f 374 BAZAAR_OF_BAGHDAD
ce83a3cb-467d-44f6-a051-4855c8cf52a6 375 ARGIVIAN_ARCHAEOLOGIST
1aa2d27b-cc25-4baa-86f4-4db45b30e2a4 376 RECONSTRUCTION
1506d99d-7b2e-4101-84a5-c950dadb263a 377 ARTIFACT_BLAST
0987461a-45c0-4956-8627-cd27a7e038d0 378 SHATTERSTORM
f8a130dc-3b1f-4fae-8459-b26bb5647fec 379 CITANUL_DRUID
d2101f86-8d3c-4ba8-ac42-bd3df0644280 380 CRUMBLE
07793a71-1106-4303-b620-e403bd378020 381 DRAGON_ENGINE
856be1dd-a20b-49c2-be9d-7db76c7efd8b 382 GOLGOTHIAN_SYLEX
4c7a7348-c82e-453c-975c-e5365e152a3a 383 GRAPESHOT_CATAPULT
5a5b7c5a-ee63-4a1b-9a0f-fb0a309168df 384 JALUM_TOME
b28ba599-5299-4831-a118-1712ada10ef6 385 MIGHTSTONE
107646bc-2181-49f4-8821-1eaa46291855 386 MILLSTONE
1ba61ccd-4429-4f7c-b9f3-30867878d88e 387 OBELISK_OF_UNDOING
d77fe8e2-8438-473e-ace5-01baddd2c4ed 388 ONULET
59cc9bdb-7cf2-4795-bac7-ffff605c9eb0 389 ORNITHOPTER
a6bf858d-bba9-4a16-9045-55384b1de633 390 STAFF_OF_ZEGON
6d7a2718-301f-4191-b348-0c44c7c07d43 391 TABLET_OF_EPITYR
978f09dd-121a-4da5-ba16-5c03fbdce084 392 TAWNOSS_WAND
f3728537-86d3-42be-9046-90bba1bfafc1 393 URZAS_CHALICE
b1dda179-c49a-4995-ba5a-db93ac43dbe7 394 WALL_OF_SPEARS
46adf48f-99d2-440e-9129-794584c1ea21 395 WEAKSTONE
27cf53e3-76f6-4831-800e-1259394d779d 396 YOTIAN_SOLDIER
cbce1c55-123c-4a05-bde4-18a1601fcc5a 397 AMROU_KITHKIN
2fbd611b-ac97-4516-bad7-cc9ee4ef74f7 398 CLEANSE
b09aee5c-8b9e-46c2-b4d4-508062f8af05 399 DAVENANT_ARCHER
a89ad9fd-33a6-4d31-9f4c-8bf192882f21 400 DIVINE_TRANSFORMATION
879a8653-1538-4f78-a3d3-a900a4d9499b 401 GREAT_DEFENDER
b63a69ae-99ce-4d26-88b7-784793c43cd4 402 KEEPERS_OF_THE_FAITH
7e0651ad-6901-4f9b-8807-d66e53a4ada8 403 KISMET
4ecb1362-9a67-4d4c-8d69-9ac2ebf4d0b0 404 LIFEBLOOD
df608b59-cc07-4e1d-b6d6-f15e69b15b92 405 SEEKER
a5032bf0-f9c0-4ef0-8ec2-fe7ccea9bdf3 406 SHIELD_WALL
654dd1e0-a91d-44ee-af20-c025bf360c3f 407 SPIRITUAL_SANCTUARY
8f649cb5-e19c-453f-b062-4fd452d92257 408 TUNDRA_WOLVES
f5758e82-f901-42b7-b705-0e68ca7ba59e 409 WALL_OF_LIGHT
ba93c50a-2440-4e92-9cba-d97e20b1d29c 410 ACID_RAIN
fb5f13a2-0896-4230-8957-6ad1cb2b895b 411 AZURE_DRAKE
b8286edd-644b-4135-8dca-af97f3920de3 412 BOOMERANG
3c3cd450-f1cd-416b-9271-37d95815c089 413 FLASH_COUNTER
5ae88c06-f28c-4fbc-a28c-5eb203a04722 414 FLASH_FLOOD
70e64028-ae96-4950-aa6c-9d347409fad3 415 FORCE_SPIKE
ec082062-5394-4340-bc29-0efd2af4b822 416 PSIONIC_ENTITY
63de147c-2e62-41b9-8ada-93406387f08b 417 REMOVE_SOUL
25a173fd-e10c-45f8-a6e5-ad7a747a8050 418 ZEPHYR_FALCON
cbc0b009-3951-4aa3-985a-97139882da7e 419 CARRION_ANTS
479ccc50-2d72-4adc-901e-fbd4eef2cf92 420 CYCLOPEAN_MUMMY
0f4174e4-0be8-49b5-8c52-22001790f6eb 421 FALLEN_ANGEL
20275678-3488-43d8-a93b-993e2267ab07 422 GHOSTS_OF_THE_DAMNED
111a16a2-e875-4756-80db-290f9e8606db 423 GREED
d1aa37c8-98fa-4984-b09b-cf65ad84e97b 424 HEADLESS_HORSEMAN
64164d1b-75f4-456e-a717-90ce554dc16c 425 HELL_SWARM
2e72f8cb-5bc3-4711-9b7c-a6eea9a0beaf 426 NETHER_VOID
ad402e65-6fac-4005-a2d4-592983df0c30 427 ACTIVE_VOLCANO
13696657-aeef-4add-9a3b-8137fce01fe3 428 CRIMSON_KOBOLDS
96f73f9c-1c4e-4343-bfa0-cc5c4a7a562e 429 CRIMSON_MANTICORE
7af6b119-7db4-49dd-aaa4-044b8c133f13 430 CROOKSHANK_KOBOLDS
97cdc38e-1d96-4de2-98e2-713f5d4d2180 431 ETERNAL_WARRIOR
a86190bb-1f41-4128-b9fb-dfb1d178359d 432 GIANT_STRENGTH
a2749332-e99a-4a0c-b3a3-5578b552fa11 433 GRAVITY_SPHERE
9b3d34fa-398c-4ea0-a392-6690bd3a615c 434 IMMOLATION
741b14f8-625d-41be-a734-0efe042a6ee8 435 KOBOLD_DRILL_SERGEANT
490eeedb-9c03-4dc7-81fd-ae54a7932e4d 436 KOBOLD_OVERLORD
1b9c63eb-8d4e-4d8b-8637-308459ef036b 437 KOBOLD_TASKMASTER
df0320d9-7c2a-456a-9159-1b4fae67bfb5 438 KOBOLDS_OF_KHER_KEEP
09242f08-3bfc-4082-b32f-703c7fed62a0 439 MOUNTAIN_YETI
2646284b-a94d-4c99-98d4-7becbb473e2b 440 PYROTECHNICS
ec10a51c-d2c3-4d14-9a71-9e59155bf980 441 RAGING_BULL
d6d5e36f-0049-4be8-bf85-8dc0186339a4 442 SPINAL_VILLAIN
c12e97c1-ca28-432a-8140-3f08bb4485a3 443 WALL_OF_EARTH
a38059a8-be69-4cc1-969b-951c610f2f11 444 WALL_OF_HEAT
2b3d1430-9978-4983-a4fd-d1fa8dea2169 445 WALL_OF_OPPOSITION
df25ffdd-995d-46ae-856b-f6368f9438ed 446 BARBARY_APES
d2187a64-2823-4f58-ad35-70f8913db2dc 447 CAT_WARRIORS
3bdcfae4-86c9-4d8a-bcfe-f0a928ec29db 448 CONCORDANT_CROSSROADS
8d41f08b-68fb-45f2-bdc9-488baedc7d6f 449 DURKWOOD_BOARS
ad1d349b-b5ab-4b2b-9b39-f8d8f6374aa5 450 ELVEN_RIDERS
a3e81250-52c3-49f6-be43-17c34339e177 451 EMERALD_DRAGONFLY
27180bad-9bbc-462b-8832-626dc403a3fd 452 HORNET_COBRA
2e30b5ff-1239-4c4d-ac7c-554ecf8e1e27 453 KILLER_BEES
9903c043-9a7a-4994-b532-136d4c46edfd 454 MOSS_MONSTER
b9527c2a-23bb-4d33-9e72-6e0ab3de0e6b 455 PIXIE_QUEEN
0370330d-83d9-44d2-a1ed-c4827edc60fd 456 PRADESH_GYPSIES
adf3ab1a-5714-4b69-bc51-3752312b2d1f 457 RADJAN_SPIRIT
887f22af-8b92-422a-9cd5-f3977674bcdc 458 UNTAMED_WILDS
3455b006-9ea5-4aef-8ad2-d0701eb0cacf 459 FARMSTEAD
a14c05e4-8df3-450b-8a98-5028e73b14c1 460 BURROWING
03482c9c-1f25-4d73-9243-17462ea37ac4 461 DWARVEN_DEMOLITION_TEAM
2d4d87a3-5f8b-4152-9a8b-538ab49d62e8 462 DWARVEN_WARRIORS
b24b5864-44c0-4bc8-8705-9504f83b2c03 463 EARTH_ELEMENTAL
da237992-2919-4e37-8f56-2164095f59b5 464 FIRE_ELEMENTAL
3eb27381-505d-4e47-bf66-9e7ba91a5075 465 FIREBREATHING
ee8a05a4-0ce3-4abe-bb60-08af53cf08e5 466 FLASHFIRES
73ae5276-b607-4f23-a9d2-e8cc7b8e3693 467 GRAY_OGRE
0ddb98e8-13fe-4786-83f7-b72c56db135a 468 HILL_GIANT
78a9088f-8755-47cb-aa93-51d992ccab90 469 HURLOON_MINOTAUR
6121f72f-680f-4bb4-ae4d-37ee4ebed4d8 470 MANABARBS
b4eb3db3-6a7c-488a-9433-d5d1d3133816 471 MONSS_GOBLIN_RAIDERS
a97208b1-a91b-4129-8a00-2f97b418accc 472 ORCISH_ARTILLERY
911538ea-322c-4c40-a9c3-35e47fe60fce 473 ORCISH_ORIFLAMME
731a4b86-c213-4d8e-bf01-0a0e8cff0ff1 474 ROC_OF_KHER_RIDGES
fefbf149-f988-4f8b-9f53-56f5878116a6 475 SHIVAN_DRAGON
b21ebc9f-a93e-4d18-b3e8-8459e3abbf31 476 TUNNEL
efcf12cd-fb70-444e-9641-73ffa0e8f16e 477 WALL_OF_FIRE
bfed1a95-bd67-4e16-a781-81866028af2f 478 CRAW_WURM
1cb9d405-f2b5-4e10-a405-feafd2a87d90 479 ELVISH_ARCHERS
21551cb6-3a53-42dd-9bbd-4bc56304d6d3 480 FORCE_OF_NATURE
5ad89f0d-b09b-40a0-84d6-3ee60dec7e23 481 FUNGUSAUR
77636b4c-faea-4bf5-b88c-dd5bb88dc930 482 GIANT_SPIDER
ce2d603a-3231-4a8c-bf39-1617586ea870 483 GRIZZLY_BEARS
52f5a19f-16e4-4d35-89e1-969ac8202f88 484 HURRICANE
9914836e-2fa6-4390-94b2-431427848a54 485 ICE_STORM
b93c5869-7777-44bb-967a-e9439b25ced4 486 IRONROOT_TREEFOLK
f9232508-d363-4ef3-987a-741f6bff331f 487 LEY_DRUID
e292577e-6232-44fa-a9c2-cc09949c6ed3 488 LIFEFORCE
814cf35c-f1ad-4bf4-8c10-a5592c3b1be8 489 SHANODIN_DRYADS
aa1c4d4b-2645-4cd9-823e-3c9bb2eb48f9 490 STREAM_OF_LIFE
774cc5a6-3a69-4812-add4-eb5eb6389238 491 TRANQUILITY
9ed67d61-cf47-446b-b454-eb404a8686b7 492 TSUNAMI
9f87178b-1221-4d7a-a7a5-20d7f01b8089 493 VERDURAN_ENCHANTRESS
cc743a03-867c-4bb0-8fb0-2bcaa0a8a756 494 WALL_OF_ICE
8df80424-3bd9-4982-ad79-e55d9ba3b43d 495 WALL_OF_WOOD
c8d6081e-f686-4263-a0a2-21c0d9af5fdb 496 WAR_MAMMOTH
37c7890a-86dc-4a97-a7ce-1436fa22d0c0 497 WEB
66a74c89-6f86-4ec8-af17-391cd5026054 498 BASALT_MONOLITH
a47417cb-1ea7-4f65-ba06-e27a99373114 499 CELESTIAL_PRISM
76693233-7961-4b7e-80f2-ed90e494c4aa 500 CRYSTAL_ROD
65eb6cda-e512-40a8-9c1f-335b713409ff 501 DINGUS_EGG
9964d8d8-dc97-4e5f-9f52-173f7e2c37fd 502 IVORY_CUP
4c8e9f5c-deba-4443-bf9d-fb2be75c5418 503 OBSIANUS_GOLEM
af957200-c538-4f52-b105-6db7a7abb4dc 504 ROD_OF_RUIN
2b814198-814b-4619-a158-327af675f8f2 505 SOUL_NET
a2931ae0-7836-4000-b9ec-f2029ebf5d96 506 THRONE_OF_BONE
bcae01a2-171b-47cd-87be-f1e4e5314326 507 WOODEN_SPHERE
60252226-a102-4d88-9b80-42d021b5184d 508 ADUN_OAKENSHIELD
acce83cf-965b-4e45-8efb-63f814df7a35 509 AXELROD_GUNNARSON
0ea52228-f8ad-4623-9e05-f162473bfc03 510 BARKTOOTH_WARBEARD
ee5a45b1-169b-468e-9251-424c09cd7f0f 511 JACQUES_LE_VERT
db6ef678-4ce9-48d6-aa4f-2afd9a1ad724 512 JASMINE_BOREAL
97b80124-2b59-425c-93cc-9b032e631c6e 513 JEDIT_OJANEN
7f841918-813b-4784-ab57-907185b0a355 514 JERRARD_OF_THE_CLOSED_FIST
45b1e60d-54dd-41cd-b9a2-00890725a3df 515 KASIMIR_THE_LONE_WOLF
d6914ed2-9207-4689-9166-11d2f8949fdd 516 LADY_CALERIA
b2779553-74eb-42ba-97d0-96269f48c269 517 LADY_ORCA
729feb73-4581-4f9d-ba47-bece72481b86 518 NICOL_BOLAS
ad64874d-ce33-4e0a-bcca-723f129ef415 519 PALLADIA_MORS
304f9d39-3ea2-4274-b23e-e4eaabbc1c4b 520 PAVEL_MALIKI
a1dcf48c-2700-4024-807e-9244e4c649ac 521 PRINCESS_LUCREZIA
e5c66c61-aadf-433b-9958-fc9b44b327b9 522 RAMIREZ_DEPIETRO
d11f90e7-ced1-4d80-8083-99acbf459ad7 523 RIVEN_TURNBULL
31570ded-f5e3-44c4-b95f-294ac10b2cd2 524 SIR_SHANDLAR_OF_EBERYN
9c12ee9e-db13-4b4d-a061-b6566f538f09 525 SIVITRI_SCARZAM
587075f3-a568-4089-83ca-fe1e473c025d 526 SUNASTIAN_FALCONER
83717eb2-220e-4086-be09-dee9174798b8 527 THE_LADY_OF_THE_MOUNTAIN
cac56eda-5ed3-4abd-beec-f5063fbf930a 528 TOBIAS_ANDRION
241a4854-e62c-4be4-a9cc-1e14db4eede9 529 TOR_WAUKI
5fd99522-4a91-4ccd-91bf-5f32a6ac3510 530 TORSTEN_VON_URSUS
9dfbcb4d-a9ae-4d76-8dde-7312fbad56b0 531 TUKNIR_DEATHLOCK
22ea73ec-1325-4437-a23f-dcda1767c713 532 VAEVICTIS_ASMADI
cc6c7d89-32e7-4c3f-ac90-7db3a46eed4b 533 XIRA_ARIEN
9337996e-a119-4529-b422-f6d286c78e3f 534 ARENA_OF_THE_ANCIENTS
31d2422a-bb7d-4cdd-9aac-e5a936a4be3b 535 KARAKAS
64bc9b1d-5818-4d9e-b771-e49af4ff9a5c 536 THE_TABERNACLE_AT_PENDRELL_VALE
254e0403-67d8-4e73-8d89-c901ebeba49f 537 TYPHOON
184b7d52-e991-4668-9f6a-bcded97f51ac 541 EXORCIST
c3c8a850-bc99-4679-a316-45ecdea696b2 542 HOLY_LIGHT
c4104546-abd9-4bfb-a65e-5928cdd4522f 543 MORALE
374df061-ebd2-4f1f-9a6e-7940a49197a9 544 SQUIRE
8b6da540-6803-47e5-9af0-7ae8e2f84b6c 545 TIVADARS_CRUSADE
4eef9bb7-cd3c-422e-a93b-90d98684675a 546 WITCH_HUNTER
b8834c18-0e4e-4785-9d15-b33345e3789b 547 ELECTRIC_EEL
fabc3267-b59b-4f36-8873-5b4b072711ca 548 FLOOD
b0f11ae4-e30e-441d-bb64-439930d9997c 549 RIPTIDE
f1e0f9ec-2b06-4bda-8b80-a716d82d1f13 550 SUNKEN_CITY
825496e5-19c7-4f50-8070-0265a58608dc 551 ASHES_TO_ASHES
e3bb7271-634a-4612-9073-7a5438e8c2b8 552 BOG_IMP
d64c9153-bc6d-4a64-885f-c039a5487a31 553 BOG_RATS
b28f9e63-e5e4-44b5-a17e-8301ff17c623 554 RUKH_EGG
a131605a-f646-4745-a1e4-48d155a3d94f 555 GRAVE_ROBBERS
b80ecb15-258b-4fc9-86e4-c2bf01891606 556 MARSH_GAS
848ad6d5-3a7e-4d6b-9929-36465796871f 557 UNCLE_ISTVAN
ba2cc4a6-fdcc-4082-801a-d2c50e560e8d 558 BROTHERS_OF_FIRE
72746a5d-faa1-44b7-97b5-0ef9302a3c13 559 CAVE_PEOPLE
aa2d778d-d74b-45ec-a86b-5d52ffad6ba5 560 FISSURE
7135a569-e5d3-4a1f-924b-bdb86926b4e1 561 GOBLIN_HERO
a6b61512-5b24-424c-966f-36b595781e14 562 INFERNO
564e0ccd-decb-48d2-981f-cefa8045340f 563 SISTERS_OF_THE_FLAME
6a615650-4da3-4efc-aa5e-c1f2c4f79478 564 CARNIVOROUS_PLANT
cbc93c0b-0ac8-4b8f-b2f6-96887d1acd77 565 HIDDEN_PATH
ff99543d-86a1-44f8-88ec-aaec071d6c05 566 LAND_LEECHES
8e99870c-b2b9-431b-b8a8-3f4a80aa8fa5 567 SCAVENGER_FOLK
35ffc69e-26f2-434f-8c89-2df108dd984a 568 TRACKER
5542d236-af43-43b8-b30f-8980d74bbdd0 569 SCARWOOD_GOBLINS
e3d3df64-1e90-4aef-86ae-0062aa23ff30 570 DARK_HEART_OF_THE_WOOD
63a31de0-d764-4ff6-a85f-027e1e58d86c 571 BONE_FLUTE
5a391ada-e9e3-45db-ae84-17421ac6b44d 572 BOOK_OF_RASS
2b60eb23-cb9a-4203-86fb-60e47dbd870b 573 FOUNTAIN_OF_YOUTH
aa1d9bb5-972a-4705-bf22-0fa1e974dd26 574 SKULL_OF_ORM
e3da4a88-5225-467f-9240-f30bc1eee520 575 WATER_WURM
64c19977-ac7d-4ce7-925c-33a7503420f5 576 TOWER_OF_COIREALL
0d48fb47-1bed-4791-a014-504515f3d36f 577 SAFE_HAVEN
ac2655e4-3a4d-4f73-820a-02fab675d42e 578 SCARWOOD_HAG
39fec59a-4ade-4c6f-ae7d-911fbe6da26d 579 ICATIAN_LIEUTENANT
d7690cdd-6610-4310-9e93-60dc4db2ae8d 580 ICATIAN_PRIEST
86bf4aaa-a9b1-4798-a96b-c3e35afb77f7 581 ICATIAN_SCOUT
cbb7c28d-0366-4d01-84a2-f1bc9f38aa4a 582 ICATIAN_TOWN
c17c6416-86d6-46ea-aea1-41b98a66b250 583 HOMARID_SHAMAN
27d7fa54-4b89-4a9a-b088-4b89c525c1ea 584 RIVER_MERFOLK
c107e82b-134a-4f2b-98c2-6537fae6a50d 585 VODALIAN_MAGE
7eb50256-9113-4b03-bcef-9aea24be8493 586 VODALIAN_SOLDIERS
0c1d5d13-0160-48cb-8fac-dd86102569b4 587 BASAL_THRULL
a0d7e85f-eba5-4fc5-9fc0-109109d368aa 588 BREEDING_PIT
94742003-f0f1-4483-b1a0-e7163995db1b 589 SORCERESS_QUEEN
65a10fd5-506e-46bf-87e6-fde134c0dc04 590 ORC_GENERAL
ea9a38b1-4676-425a-b40d-4fb478966024 591 DWARVEN_LIEUTENANT
9387105d-46d0-4db0-8980-dd0fded15eef 592 ELVEN_FORTRESS
a09030ee-415c-45af-bf08-7623197a314f 593 AEOLIPILE
c3a8cd72-04c0-46f7-a249-f1cecddfdc26 594 ELVEN_LYRE
a532d38a-809b-4132-8690-be15fe23afab 595 RING_OF_RENEWAL
0dfe1352-27be-4c99-a58f-b961f911f270 596 DWARVEN_RUINS
3fb2a11f-a8e4-4acf-871a-11171e3304ef 597 EBON_STRONGHOLD
9028f200-80dd-4c53-877f-ea380ff417cb 598 HAVENWOOD_BATTLEGROUND
4ce2e734-8cff-4bfe-85f8-17b3e1903f18 599 RUINS_OF_TROKAIR
8b3fde62-ab21-459b-9c5d-01aa6fe1d08e 600 SVYELUNITE_TEMPLE
cd8772dd-513d-4dd0-a5db-5214dc8da4e0 601 THELONITE_DRUID
544a7138-eae8-4ff9-9e17-680bfa717183 604 THE_HIVE
82ae30e8-2dcd-46b8-925b-cc24e11fb95d 605 BORIS_DEVILBOON
9941f83b-2903-4eab-ac6d-5313e3978fa3 606 GUARDIAN_BEAST
27a3bfb6-3843-4bda-bbcb-905e4b351dea 607 BOROS_MASTIFF
85d3c012-f356-424d-a960-60e95f395134 608 HAAZDA_SNARE_SQUAD
7a977e2d-a2bc-42d1-be7d-36a822c6a66e 609 MAZE_SENTINEL
bc9acc14-24e0-4c03-a09a-2afee351f2cc 610 RENOUNCE_THE_GUILDS
5fecafab-97f4-40ed-bc43-d186eb2f3af6 611 STEEPLE_ROC
0a3bc6b9-475b-4257-a3bc-1a0b70d45f79 612 SUNSPIRE_GATEKEEPERS
d1d20281-49c0-4fd0-91f2-390506ac33f6 613 MAZE_GLIDER
55d3fad5-a12a-4b41-9c7b-c1af5e0b5ca8 614 MINDSTATIC
9752644c-7c43-429e-a79c-1239b9a0bc8a 615 MURMURING_PHANTASM
f43ac38f-5cd0-46cf-8623-d82cb8fb719b 616 OPAL_LAKE_GATEKEEPERS
4696b5a6-edfd-445e-ac80-64c1be94fbfc 617 RUNNERS_BANE
5486d2dc-9a5d-4f58-a5ec-d94de54b852f 618 WIND_DRAKE
15fcad03-4567-4f96-976e-01a07d8ab050 619 BANE_ALLEY_BLACKGUARD
967aa636-a11d-4c5c-ba85-648734b295c2 620 FATAL_FUMES
dd84659f-4209-42a2-800a-61706470ce54 621 MAZE_ABOMINATION
f5b2e327-adfd-459b-8d18-faa39d88b5de 622 UBUL_SAR_GATEKEEPERS
8a8f904b-a9a3-4bae-9284-4e9cbe7592ee 623 CLEAR_A_PATH
864d2eb8-e27f-4f84-9725-d2ae6446e217 624 MAZE_RUSHER
4179a72b-8482-46ec-9815-f5d6d94b5aa5 625 PUNISH_THE_ENEMY
8c6f6e45-f613-420d-83d2-d93c643265ee 626 PYREWILD_SHAMAN
4daaccd2-733c-4b3b-aa3f-cc825bcc3e53 627 RIOT_PIKER
bc802d62-6559-45b9-ad11-de5887aece2b 628 RUBBLEBELT_MAAKA
8237b11f-36d2-4624-a0ef-520663385891 629 SMELT_WARD_GATEKEEPERS
f28df164-8bff-4428-b7dd-2974c288f1d3 630 WEAPON_SURGE
f71da8cc-8773-4dcb-aca8-50a000142218 631 KRAUL_WARRIOR
0a7c9678-dea7-4219-bac0-9e1cef531f54 632 MAZE_BEHEMOTH
7507afc4-f504-4eb2-a86d-f99bc2860838 633 PHYTOBURST
471a5b1d-e2e5-4d90-b72a-ffae81ad6602 634 SARULI_GATEKEEPERS
4f4c2069-deb1-4e56-8069-170c4f495944 635 SKYLASHER
f40284e6-01a1-4372-a92c-940e5732607e 636 ADVENT_OF_THE_WURM
e43d959f-6055-4578-a69a-0ec93e993e21 637 ARMORED_WOLF_RIDER
b1f00799-80ce-431e-97bb-8bb4e0e8ba49 638 ASCENDED_LAWMAGE
291c0ebc-d489-42c7-8d8a-9216c333412f 639 BRONZEBEAK_MOA
4b555888-21b1-4c45-966d-d98f32460d4e 640 DEPUTY_OF_ACQUITTALS
22feacda-01e0-4f0d-a3c7-a22e3d40bf4e 641 DROWN_IN_FILTH
ad65c721-b601-46f9-ba0b-ac4d96567cee 642 FERAL_ANIMIST
e5f0feef-1a71-4c8c-9fd1-f5cbe718a988 643 GLEAM_OF_BATTLE
438683f5-adfa-42ae-a6fb-c4649a8a30ab 644 HAUNTER_OF_NIGHTVEIL
533c89eb-d7c6-4945-9689-2f2c0e428b84 645 JELENN_SPHINX
cd1131c6-04da-4c4d-ab61-874ac5be7087 646 MAW_OF_THE_OBZEDAT
7b3c2909-87ab-4027-9b56-58a2abae3fa3 647 MORGUE_BURST
b846ba99-81ba-424a-98eb-f9f69c40f984 648 OBZEDATS_AID
3475fcc6-ee53-48da-89d2-80685a584e6a 649 PILFERED_PLANS
fcdbb062-0b0b-4b4c-b4db-dd149f744baa 650 RAL_ZAREK
2fd1f68b-3f16-484e-95c9-5cfa8da218c9 651 SHOWSTOPPER
3665cfb7-51b6-4083-8eae-fbd3fa6c3554 652 SIRE_OF_INSANITY
e0087a98-55cf-4c8b-a180-fb0d9c336eb2 653 SPECIES_GORGER
cec50499-70d4-4dc1-9cae-abbecfc8e87d 654 SPIKE_JESTER
be5717c1-338e-446c-aa7e-93e79e4abb72 655 TAJIC_BLADE_OF_THE_LEGION
1921fa4e-2256-4ef1-b2fe-874f9fbbcdf3 656 TROSTANIS_SUMMONER
1cb0c21c-bdf1-478a-9ad8-6c6bda6ffb0f 657 VIASHINO_FIRSTBLADE
11f1e6fe-e959-4030-9925-9ccc27040275 658 WOODLOT_CRAWLER
fd565782-8b2f-4b9f-a62d-4af60af20a82 659 ZHUR_TAA_DRUID
c35c63c1-6344-4d8c-8f7d-cd253d12f9ae 660 DOWN_DIRTY
d13cdb71-a499-41db-84e6-95f84650c524 661 FAR_AWAY
0eb3ce46-ddd2-43b3-9e45-019ae91df686 662 PROFIT_LOSS
9b8acd7d-f3e2-4358-91ab-40901b68d64c 663 PROTECT_SERVE
22081f95-dc8e-41ed-b609-b6a22ee5428b 664 READY_WILLING
d169a3b2-18ae-4414-98ef-d879676fdcc0 665 WEAR_TEAR
09eeb301-bc28-4515-ad69-0b1b5164a5bc 666 AZORIUS_CLUESTONE
87252577-3e7b-4ea2-b0ac-3ba3f0eaac40 667 BOROS_CLUESTONE
0d8ac24f-3309-453a-b2d6-6363df9a1ddd 668 DIMIR_CLUESTONE
ff77e1ee-7fa3-4370-a0c9-ec008b63302f 669 GOLGARI_CLUESTONE
bc47d1fe-8ab2-42f6-bcab-4bc2084ceba7 670 GRUUL_CLUESTONE
8cf63def-e2cc-48c7-8409-c08a36eddf93 671 IZZET_CLUESTONE
4823f904-1c41-42cf-aef7-db0dcf82b10b 672 ORZHOV_CLUESTONE
9ef43817-1813-4608-8e3d-3c14321ab736 673 RAKDOS_CLUESTONE
34ad5631-439a-43e2-b00a-04f78d66b8e6 674 SELESNYA_CLUESTONE
e3c47552-afed-463d-bd24-13eb1cd724fc 675 SIMIC_CLUESTONE
b593f544-2d82-4237-b9a9-88503b5036cc 680 BAR_THE_DOOR
d7440288-6c55-4502-bf20-3c5b50a2de5a 681 BURDEN_OF_GUILT
c342e1da-7ab9-4e29-96e6-77d820a45ede 682 ELGAUD_INQUISITOR
891a92d7-9ccf-4de1-8286-aa5254f27ba9 683 LINGERING_SOULS
2264b760-c527-470d-bad0-d8baaf543631 684 MIDNIGHT_GUARD
08aea6e3-c8a8-4964-b95d-4c639da55de1 685 NIBLIS_OF_THE_MIST
11bf2ff7-0f8d-47ea-adfd-af299e793a37 686 NIBLIS_OF_THE_URN
5385925d-05ad-4f2e-bd2c-8de6c088ed05 687 REQUIEM_ANGEL
96865440-01ad-40f2-90d7-9ecd0b4efecc 688 SANCTUARY_CAT
54528722-a6aa-4567-9cd1-e4a97adec7d0 689 SILVERCLAW_GRIFFIN
2a28abc1-3e75-4db4-baa1-b47abdb7453b 690 SKILLFUL_LUNGE
f8cc36df-040b-4f29-bcc1-f5600803f71d 691 THRABEN_HERETIC
de6ce6aa-e19f-4299-9807-e68920e63c73 692 ARTFUL_DODGE
c4a75cef-9551-45e2-b1ff-80662c76ec20 693 BONE_TO_ASH
6e604b2e-f257-465d-9342-6eb55b2334c5 694 CHANT_OF_THE_SKIFSANG
